,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
195,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,193,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Clostridium,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium,Clostridiaceae,Clostridium,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,494.0,0.7380735384,292.0,0.6353074279,,
196,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae,3,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Enterococcaceae,Lactobacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae,Enterococcaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,58.0,0.0866564073,,,,
197,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,123,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Prevotella,Prevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella,Prevotellaceae,Prevotella,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,2730.0,4.0788274492,2748.0,5.9788520952,,
198,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Lautropia,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Lautropia,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Bacteria,Lautropia,Burkholderiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253ABurkholderiaceae%253ALautropia,Burkholderiaceae,Lautropia,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,366.0,0.530450158,1.0,0.001494076,1.0,0.0021757104,,
199,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,1121,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,distasonis,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Adistasonis,Porphyromonadaceae,Parabacteroides,distasonis,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,1569.0,3.4136895696,1121.0,6.6781842011
200,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella:farmeri,10,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella:farmeri,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,farmeri,Trabulsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ATrabulsiella%253Afarmeri,Enterobacteriaceae,Trabulsiella,farmeri,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,119.0,0.258909534,10.0,0.0595734541
201,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus:casseliflavus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus:casseliflavus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,casseliflavus,Enterococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AEnterococcus%253Acasseliflavus,Enterococcaceae,Enterococcus,casseliflavus,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,58.0,0.0866564073,54.0,0.1174883599,1.0,0.0059573454
202,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,formicigenerans,Dorea,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea%253Aformicigenerans,Lachnospiraceae,Dorea,formicigenerans,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,131.0,0.2850180584,3.0,0.0178720362
203,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Janthinobacterium:lividum,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Janthinobacterium:lividum,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Bacteria,lividum,Janthinobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae%253AJanthinobacterium%253Alividum,Oxalobacteraceae,Janthinobacterium,lividum,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,366.0,0.530450158,6.0,0.0089644559,1.0,0.0021757104,1.0,0.0059573454
204,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,14,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Bacteria,Comamonadaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae,Comamonadaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,366.0,0.530450158,15.0,0.0224111398,,,,
205,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridiisalibacter,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridiisalibacter,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Clostridiisalibacter,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridiisalibacter,Clostridiaceae,Clostridiisalibacter,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,494.0,0.7380735384,1.0,0.0021757104,,
206,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Robinsoniella:peoriensis,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Robinsoniella:peoriensis,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,peoriensis,Robinsoniella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARobinsoniella%253Apeoriensis,Lachnospiraceae,Robinsoniella,peoriensis,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,4.0,0.0087028415,4.0,0.0238293816
207,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Pseudoxanthomonas:mexicana,1,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Pseudoxanthomonas:mexicana,Bacteria,Xanthomonadales,Proteobacteria,Gammaproteobacteria,Bacteria,mexicana,Pseudoxanthomonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AXanthomonadales%253AXanthomonadaceae%253APseudoxanthomonas%253Amexicana,Xanthomonadaceae,Pseudoxanthomonas,mexicana,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,51.0,0.0739151859,50.0,0.0747037994,1.0,0.0021757104,1.0,0.0059573454
208,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:ludwigii,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:ludwigii,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,ludwigii,Enterobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AEnterobacter%253Aludwigii,Enterobacteriaceae,Enterobacter,ludwigii,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,103.0,0.2240981681,1.0,0.0059573454
209,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Anaerovorax,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Anaerovorax,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Anaerovorax,Mogibacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae%253AAnaerovorax,Mogibacteriaceae,Anaerovorax,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,96.0,0.1434312949,1.0,0.0021757104,,
210,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Salmonella,6,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Salmonella,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Salmonella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ASalmonella,Enterobacteriaceae,Salmonella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,7.0,0.0152299726,,
211,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,130,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Dysgonomonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ADysgonomonas,Porphyromonadaceae,Dysgonomonas,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,130.0,0.282842348,,
212,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:125ds10,26,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:125ds10,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,125ds10,Alteromonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253A125ds10,125ds10,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,26.0,0.0388459757,,,,
213,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,84,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Paraprevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AParaprevotella,Paraprevotellaceae,Paraprevotella,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,125.0,0.1867594986,84.0,0.182759671,,
214,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,29,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Porphyromonadaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae,Porphyromonadaceae,,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,,,,
215,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Proteus,2,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Proteus,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Proteus,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AProteus,Enterobacteriaceae,Proteus,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,2.0,0.0043514207,,
216,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,391,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Phascolarctobacterium,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APhascolarctobacterium,Veillonellaceae,Phascolarctobacterium,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,391.0,0.8507027544,,
217,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales,2,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales,Bacteria,Methylophilales,Proteobacteria,Betaproteobacteria,Bacteria,Methylophilales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AMethylophilales,,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,2.0,0.0028986347,,,,,,
218,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:coahuilensis,5,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:coahuilensis,Bacteria,Bacillales,Firmicutes,Bacilli,Bacteria,coahuilensis,Bacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus%253Acoahuilensis,Bacillaceae,Bacillus,coahuilensis,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,28.0,0.0405808864,19.0,0.0283874438,15.0,0.0326356555,5.0,0.029786727
219,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia:dispersa,186,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia:dispersa,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,dispersa,Erwinia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AErwinia%253Adispersa,Enterobacteriaceae,Erwinia,dispersa,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,836.0,1.8188938688,186.0,1.1080662457
220,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,18,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Prevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253APrevotella,Paraprevotellaceae,Prevotella,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,125.0,0.1867594986,2748.0,5.9788520952,,
221,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,52,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Butyricimonas,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AButyricimonas,Odoribacteraceae,Butyricimonas,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,279.0,0.4168472008,52.0,0.1131369392,,
222,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,3,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Bacteria,Slackia,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ASlackia,Coriobacteriaceae,Slackia,,MGYA00005313,69002.0,100.0,285.0,0.4130315063,62.0,0.089852468,62.0,0.089857677,62.0,0.0926327113,3.0,0.0065271311,,
223,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,9,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,Coriobacteriaceae,,,MGYA00005313,69002.0,100.0,285.0,0.4130315063,62.0,0.089852468,62.0,0.089857677,62.0,0.0926327113,,,,
224,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,347,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,dolichum,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Adolichum,Erysipelotrichaceae,Eubacterium,dolichum,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,351.0,0.7636743397,347.0,2.0671988562
225,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,11,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Butyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AButyrivibrio,Lachnospiraceae,Butyrivibrio,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,11.0,0.0239328141,,
226,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Shewanellaceae:Shewanella:pacifica,2,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Shewanellaceae:Shewanella:pacifica,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,pacifica,Shewanella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253AShewanellaceae%253AShewanella%253Apacifica,Shewanellaceae,Shewanella,pacifica,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,4.0,0.005976304,4.0,0.0087028415,2.0,0.0119146908
227,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:BA008,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:BA008,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,BA008,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABA008,BA008,,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,2.0,0.002988152,,,,
228,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:cowanii,2,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:cowanii,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,cowanii,Enterobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AEnterobacter%253Acowanii,Enterobacteriaceae,Enterobacter,cowanii,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,103.0,0.2240981681,2.0,0.0119146908
229,organisms,Bacteria:Proteobacteria:Zetaproteobacteria:Mariprofundales:Mariprofundaceae:Mariprofundus,1,Bacteria:Proteobacteria:Zetaproteobacteria:Mariprofundales:Mariprofundaceae:Mariprofundus,Bacteria,Mariprofundales,Proteobacteria,Zetaproteobacteria,Bacteria,Mariprofundus,Mariprofundaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AZetaproteobacteria%253AMariprofundales%253AMariprofundaceae%253AMariprofundus,Mariprofundaceae,Mariprofundus,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,1.0,0.0014492334,1.0,0.0014493174,1.0,0.001494076,1.0,0.0021757104,,
230,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Carnobacteriaceae,Lactobacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ACarnobacteriaceae,Carnobacteriaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,6.0,0.0089644559,,,,
231,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Colwelliaceae,6,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Colwelliaceae,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Colwelliaceae,Alteromonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253AColwelliaceae,Colwelliaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,6.0,0.0089644559,,,,
232,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,methylpentosum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AClostridium%253Amethylpentosum,Ruminococcaceae,Clostridium,methylpentosum,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8001.0,11.9541019856,292.0,0.6353074279,1.0,0.0059573454
233,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,RFN20,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ARFN20,Erysipelotrichaceae,RFN20,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,3.0,0.0065271311,,
