,closed_antecedents,closed_consequents,length_antecedents,length_consequents,origin_sample_antecedents,origin_sample_consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,closed_antecedents_consequents,numbers,category
608,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Bifidobacterium_longum', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],8,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Bifidobacterium_longum', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",609,healthy sample species
609,"['#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Collinsella_aerofaciens'],8,1,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.95,0.65,0.9285714285714287,0.9774436090225566,-0.0149999999999999,0.7000000000000021,-0.07142857142857098,"['#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Collinsella_aerofaciens']",610,healthy sample species
610,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],8,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Prevotella_melaninogenica', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",611,healthy sample species
611,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza']",['#CON_Bifidobacterium_adolescentis'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#CON_Bifidobacterium_adolescentis']",612,healthy sample species
612,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Lachnospira_pectinoschiza'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]",0.65,0.85,0.65,1.0,1.176470588235294,0.09750000000000003,inf,0.4285714285714288,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Lachnospira_pectinoschiza']",613,healthy sample species
613,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Dorea_formicigenerans'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Dorea_formicigenerans']",614,healthy sample species
614,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",615,healthy sample species
615,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",616,healthy sample species
616,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Parabacteroides_distasonis'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Parabacteroides_distasonis']",617,healthy sample species
617,"['#ANT_Coprococcus_eutactus', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",618,healthy sample species
618,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza']",['#CON_Bifidobacterium_adolescentis'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#CON_Bifidobacterium_adolescentis']",619,healthy sample species
619,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Lachnospira_pectinoschiza'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]",0.65,0.85,0.65,1.0,1.176470588235294,0.09750000000000003,inf,0.4285714285714288,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Lachnospira_pectinoschiza']",620,healthy sample species
620,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Dorea_formicigenerans'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Dorea_formicigenerans']",621,healthy sample species
621,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",622,healthy sample species
622,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],8,1,"[[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Coprococcus_eutactus', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",623,healthy sample species
